Projection_ID	confidence_level
evm.model.hic_scaffold_5_pilon.388.2726	average_confidence
evm.model.hic_scaffold_2_pilon.199.1008	partial
evm.model.hic_scaffold_1_pilon.308.490	average_confidence
evm.model.hic_scaffold_7_pilon.1013.1808	average_confidence
evm.model.hic_scaffold_9_pilon.77.-1	average_confidence
evm.model.hic_scaffold_13_pilon.7.6201	partial
evm.model.hic_scaffold_13_pilon.7.7934	average_confidence
evm.model.hic_scaffold_4_pilon.950.339	partial
evm.model.hic_scaffold_4_pilon.950.5551	partial
evm.model.hic_scaffold_4_pilon.950.287	average_confidence
evm.model.contig_106_pilon.3.3659	average_confidence
evm.model.hic_scaffold_4_pilon.227.1566	partial
evm.model.hic_scaffold_4_pilon.227.5135	partial
evm.model.hic_scaffold_4_pilon.227.33365	partial
evm.model.hic_scaffold_4_pilon.227.10433	partial
evm.model.hic_scaffold_4_pilon.227.11300	partial
evm.model.hic_scaffold_4_pilon.227.10316	partial
evm.model.hic_scaffold_4_pilon.227.10528	partial
evm.model.hic_scaffold_4_pilon.227.15253	partial
evm.model.hic_scaffold_4_pilon.227.21047	partial
evm.model.hic_scaffold_4_pilon.227.21847	partial
evm.model.hic_scaffold_4_pilon.227.21884	partial
evm.model.hic_scaffold_4_pilon.227.22773	partial
evm.model.hic_scaffold_4_pilon.227.23628	partial
evm.model.hic_scaffold_4_pilon.227.26321	partial
evm.model.hic_scaffold_4_pilon.227.27456	partial
evm.model.hic_scaffold_4_pilon.227.27872	partial
evm.model.hic_scaffold_4_pilon.227.27905	partial
evm.model.hic_scaffold_4_pilon.227.28643	partial
evm.model.hic_scaffold_4_pilon.227.35560	partial
evm.model.hic_scaffold_2_pilon.5.6197	partial
evm.model.hic_scaffold_8_pilon.540.72	high_confidence
evm.model.hic_scaffold_14_pilon.42.2079	partial
evm.model.hic_scaffold_4_pilon.1250.7173	average_confidence
evm.model.hic_scaffold_5_pilon.1255.104	average_confidence
evm.model.hic_scaffold_9_pilon.993.4	partial
evm.model.hic_scaffold_9_pilon.993.3230	partial
evm.model.hic_scaffold_9_pilon.993.6651	partial
evm.model.hic_scaffold_9_pilon.993.18825	partial
evm.model.hic_scaffold_10_pilon.1408.6	partial
evm.model.hic_scaffold_10_pilon.1408.5320	partial
evm.model.hic_scaffold_10_pilon.1408.11953	partial
evm.model.hic_scaffold_10_pilon.1408.17081	partial
evm.model.hic_scaffold_10_pilon.1408.18835	partial
evm.model.hic_scaffold_10_pilon.1408.22284	partial
evm.model.hic_scaffold_10_pilon.1408.26085	partial
evm.model.hic_scaffold_10_pilon.1408.29268	partial
evm.model.hic_scaffold_10_pilon.1408.33803	partial
evm.model.hic_scaffold_10_pilon.1408.33915	partial
evm.model.hic_scaffold_10_pilon.1408.34283	partial
evm.model.hic_scaffold_14_pilon.57.12233	average_confidence
evm.model.hic_scaffold_9_pilon.1863.-1	average_confidence
evm.model.hic_scaffold_2_pilon.692.50	average_confidence
evm.model.hic_scaffold_1_pilon.1025.2159	average_confidence
evm.model.hic_scaffold_1_pilon.1025.28114	partial
evm.model.hic_scaffold_6_pilon.1175.2	partial
evm.model.hic_scaffold_6_pilon.1175.1402	partial
evm.model.hic_scaffold_6_pilon.1175.2075	partial
evm.model.hic_scaffold_6_pilon.1175.2701	partial
evm.model.hic_scaffold_6_pilon.1175.2761	partial
evm.model.hic_scaffold_10_pilon.715.17233	average_confidence
evm.model.hic_scaffold_6_pilon.1227.2	partial
evm.model.hic_scaffold_1_pilon.1031.164	average_confidence
evm.model.hic_scaffold_10_pilon.1107.6	average_confidence
evm.model.hic_scaffold_5_pilon.1074.874	average_confidence
evm.model.hic_scaffold_9_pilon.1614.742	partial
evm.model.hic_scaffold_9_pilon.1614.4960	partial
evm.model.hic_scaffold_9_pilon.1614.12106	partial
evm.model.hic_scaffold_2_pilon.21.194	partial
evm.model.hic_scaffold_5_pilon.764.149	average_confidence
evm.model.hic_scaffold_9_pilon.320.34	partial
evm.model.hic_scaffold_4_pilon.170.10472	average_confidence
evm.model.hic_scaffold_10_pilon.1057.30315	partial
evm.model.hic_scaffold_2_pilon.381.14979	partial
evm.model.hic_scaffold_2_pilon.381.5570	average_confidence
evm.model.hic_scaffold_3_pilon.627.1552	average_confidence
evm.model.hic_scaffold_3_pilon.563.1	partial
evm.model.hic_scaffold_4_pilon.1012.45	partial
evm.model.hic_scaffold_4_pilon.1180.449	average_confidence
evm.model.hic_scaffold_7_pilon.845.-1	partial
evm.model.hic_scaffold_4_pilon.1113.14491	partial
evm.model.hic_scaffold_6_pilon.1520.6652	partial
evm.model.hic_scaffold_15_pilon.89.4503	partial
evm.model.hic_scaffold_15_pilon.89.9526	average_confidence
evm.model.hic_scaffold_9_pilon.1466.25167	partial
evm.model.hic_scaffold_7_pilon.1393.119	average_confidence
evm.model.hic_scaffold_4_pilon.360.98	high_confidence
evm.model.hic_scaffold_9_pilon.63.5233	high_confidence
evm.model.hic_scaffold_6_pilon.1371.-1	partial
evm.model.hic_scaffold_6_pilon.1364.5542	high_confidence
evm.model.hic_scaffold_4_pilon.699.-1	partial
evm.model.hic_scaffold_4_pilon.1208.4926	average_confidence
evm.model.scaffold6005_size1075.1.29471	average_confidence
evm.model.hic_scaffold_10_pilon.655.17770	average_confidence
evm.model.hic_scaffold_10_pilon.655.34375	average_confidence
evm.model.hic_scaffold_6_pilon.1184.1099	partial
evm.model.hic_scaffold_4_pilon.711.82	partial
evm.model.hic_scaffold_6_pilon.69.3	partial
evm.model.hic_scaffold_7_pilon.143.-1	partial
evm.model.hic_scaffold_22_pilon.6.-1	average_confidence
evm.model.hic_scaffold_10_pilon.973.2442	partial
evm.model.hic_scaffold_39_pilon.9.7660	partial
evm.model.hic_scaffold_9_pilon.1302.10821	average_confidence
evm.model.hic_scaffold_6_pilon.852.244	average_confidence
evm.model.hic_scaffold_9_pilon.681.5743	partial
evm.model.hic_scaffold_9_pilon.681.12847	partial
evm.model.hic_scaffold_1_pilon.528.170	average_confidence
evm.model.hic_scaffold_10_pilon.1218.6	partial
evm.model.hic_scaffold_1_pilon.575.-1	low_confidence
evm.model.hic_scaffold_9_pilon.36.1544	average_confidence
evm.model.hic_scaffold_13_pilon.38.5932	average_confidence
evm.model.hic_scaffold_10_pilon.544.489	average_confidence
evm.model.hic_scaffold_11_pilon.25.12808	partial
evm.model.hic_scaffold_11_pilon.25.31791	partial
evm.model.hic_scaffold_2_pilon.632.26861	partial
evm.model.hic_scaffold_9_pilon.1622.14031	partial
evm.model.hic_scaffold_6_pilon.826.156	average_confidence
evm.model.hic_scaffold_7_pilon.1576.53	partial
evm.model.hic_scaffold_7_pilon.1576.24195	partial
evm.model.hic_scaffold_2_pilon.412.6697	partial
evm.model.hic_scaffold_2_pilon.412.8324	partial
evm.model.hic_scaffold_9_pilon.368.-1	partial
evm.model.hic_scaffold_4_pilon.516.-1	partial
evm.model.hic_scaffold_9_pilon.360.34	partial
evm.model.hic_scaffold_6_pilon.787.27593	average_confidence
evm.model.hic_scaffold_3_pilon.1194.1081	high_confidence
evm.model.hic_scaffold_7_pilon.1545.4468	average_confidence
evm.model.hic_scaffold_7_pilon.1545.7471	average_confidence
evm.model.hic_scaffold_3_pilon.1072.26750	partial
evm.model.hic_scaffold_6_pilon.1155.17115	average_confidence
evm.model.hic_scaffold_5_pilon.1111.455	high_confidence
evm.model.hic_scaffold_3_pilon.1259.3189	partial
evm.model.hic_scaffold_16_pilon.31.4633	partial
evm.model.hic_scaffold_9_pilon.1201.12681	average_confidence
evm.model.hic_scaffold_9_pilon.571.46	partial
evm.model.hic_scaffold_9_pilon.550.4200	partial
evm.model.hic_scaffold_8_pilon.794.2148	partial
evm.model.hic_scaffold_8_pilon.794.5524	partial
evm.model.hic_scaffold_8_pilon.964.1103	partial
evm.model.hic_scaffold_41_pilon.28.580	average_confidence
evm.model.hic_scaffold_3_pilon.506.4765	partial
evm.model.hic_scaffold_2_pilon.90.34688	partial
evm.model.hic_scaffold_4_pilon.523.3171	partial
evm.model.hic_scaffold_3_pilon.842.2915	partial
evm.model.hic_scaffold_6_pilon.565.20181	partial
evm.model.hic_scaffold_6_pilon.565.13812	average_confidence
evm.model.hic_scaffold_6_pilon.565.16236	average_confidence
evm.model.hic_scaffold_6_pilon.565.16351	average_confidence
evm.model.hic_scaffold_6_pilon.565.22217	partial
evm.model.hic_scaffold_6_pilon.565.34734	partial
evm.model.hic_scaffold_10_pilon.1359.6	high_confidence
evm.model.hic_scaffold_10_pilon.1359.1693	partial
evm.model.hic_scaffold_10_pilon.1359.7489	partial
evm.model.hic_scaffold_1_pilon.31.1070	high_confidence
evm.model.hic_scaffold_35_pilon.23.31863	average_confidence
evm.model.hic_scaffold_35_pilon.23.33284	partial
evm.model.hic_scaffold_35_pilon.23.35761	partial
evm.model.hic_scaffold_7_pilon.971.19409	partial
evm.model.hic_scaffold_4_pilon.228.58	partial
evm.model.hic_scaffold_4_pilon.228.1566	average_confidence
evm.model.hic_scaffold_4_pilon.228.5135	partial
evm.model.hic_scaffold_4_pilon.228.9303	partial
evm.model.hic_scaffold_4_pilon.228.10116	partial
evm.model.hic_scaffold_4_pilon.228.10433	average_confidence
evm.model.hic_scaffold_4_pilon.228.10528	partial
evm.model.hic_scaffold_4_pilon.228.27456	partial
evm.model.hic_scaffold_4_pilon.228.14947	partial
evm.model.hic_scaffold_4_pilon.228.19191	partial
evm.model.hic_scaffold_4_pilon.228.24261	partial
evm.model.hic_scaffold_4_pilon.228.25052	partial
evm.model.hic_scaffold_4_pilon.228.25783	partial
evm.model.hic_scaffold_4_pilon.228.30402	partial
evm.model.hic_scaffold_1_pilon.963.4792	high_confidence
evm.model.hic_scaffold_6_pilon.679.1338	high_confidence
evm.model.hic_scaffold_7_pilon.1283.3103	high_confidence
evm.model.hic_scaffold_7_pilon.1283.18000	low_confidence
evm.model.hic_scaffold_7_pilon.1283.15925	average_confidence
evm.model.hic_scaffold_7_pilon.1283.16035	average_confidence
evm.model.hic_scaffold_7_pilon.1283.16591	average_confidence
evm.model.hic_scaffold_7_pilon.1283.32577	partial
evm.model.hic_scaffold_9_pilon.382.1295	partial
evm.model.hic_scaffold_2_pilon.667.3884	average_confidence
evm.model.hic_scaffold_5_pilon.175.7774	average_confidence
evm.model.hic_scaffold_7_pilon.97.9459	high_confidence
evm.model.hic_scaffold_3_pilon.399.1	partial
evm.model.hic_scaffold_3_pilon.399.134	partial
evm.model.hic_scaffold_6_pilon.246.3083	average_confidence
evm.model.hic_scaffold_10_pilon.384.11747	partial
evm.model.hic_scaffold_7_pilon.582.10760	average_confidence
evm.model.hic_scaffold_9_pilon.925.4	partial
evm.model.hic_scaffold_4_pilon.571.16546	partial
evm.model.hic_scaffold_5_pilon.1342.29176	partial
evm.model.hic_scaffold_16_pilon.18.95	average_confidence
evm.model.hic_scaffold_2_pilon.498.13305	average_confidence
evm.model.hic_scaffold_3_pilon.1354.-1	partial
evm.model.hic_scaffold_41_pilon.16.866	high_confidence
evm.model.hic_scaffold_4_pilon.467.5586	partial
evm.model.hic_scaffold_4_pilon.467.31128	partial
evm.model.hic_scaffold_10_pilon.679.6	partial
evm.model.hic_scaffold_9_pilon.1349.12946	partial
evm.model.hic_scaffold_9_pilon.1349.3640	average_confidence
evm.model.hic_scaffold_5_pilon.1117.-1	partial
evm.model.hic_scaffold_8_pilon.635.1126	partial
evm.model.hic_scaffold_9_pilon.292.34	average_confidence
evm.model.hic_scaffold_9_pilon.292.27407	partial
evm.model.hic_scaffold_9_pilon.309.34	partial
evm.model.hic_scaffold_9_pilon.309.3687	partial
evm.model.hic_scaffold_9_pilon.309.6852	partial
evm.model.hic_scaffold_9_pilon.309.8346	partial
evm.model.hic_scaffold_9_pilon.309.13674	partial
evm.model.hic_scaffold_9_pilon.309.34834	partial
evm.model.hic_scaffold_8_pilon.150.-1	partial
evm.model.hic_scaffold_10_pilon.1373.6	partial
evm.model.hic_scaffold_6_pilon.1418.1562	average_confidence
evm.model.hic_scaffold_8_pilon.643.178	high_confidence
evm.model.hic_scaffold_2_pilon.368.-1	average_confidence
evm.model.hic_scaffold_9_pilon.1508.13978	partial
evm.model.hic_scaffold_6_pilon.67.-1	average_confidence
evm.model.hic_scaffold_7_pilon.18.1603	high_confidence
evm.model.hic_scaffold_10_pilon.303.27	partial
evm.model.hic_scaffold_5_pilon.243.10667	partial
evm.model.hic_scaffold_8_pilon.684.5075	partial
evm.model.hic_scaffold_8_pilon.684.11552	partial
evm.model.hic_scaffold_8_pilon.684.11905	partial
evm.model.hic_scaffold_7_pilon.1597.44	average_confidence
evm.model.hic_scaffold_9_pilon.394.5620	partial
evm.model.hic_scaffold_7_pilon.1374.17	average_confidence
evm.model.hic_scaffold_10_pilon.371.27	partial
evm.model.hic_scaffold_8_pilon.547.72	average_confidence
evm.model.hic_scaffold_4_pilon.448.-1	average_confidence
evm.model.hic_scaffold_2_pilon.518.2781	partial
evm.model.hic_scaffold_2_pilon.518.3823	partial
evm.model.hic_scaffold_4_pilon.1371.3813	average_confidence
evm.model.hic_scaffold_9_pilon.331.5796	average_confidence
evm.model.hic_scaffold_2_pilon.407.31156	partial
evm.model.hic_scaffold_6_pilon.500.11032	partial
evm.model.hic_scaffold_7_pilon.1058.-1	partial
evm.model.hic_scaffold_1_pilon.921.54	high_confidence
evm.model.hic_scaffold_6_pilon.1214.4420	average_confidence
evm.model.hic_scaffold_6_pilon.1375.2	partial
evm.model.hic_scaffold_6_pilon.1375.3270	partial
evm.model.hic_scaffold_10_pilon.184.-1	partial
evm.model.hic_scaffold_5_pilon.598.20	high_confidence
evm.model.hic_scaffold_10_pilon.821.12116	partial
evm.model.hic_scaffold_6_pilon.1737.3124	partial
evm.model.hic_scaffold_3_pilon.155.1521	partial
evm.model.hic_scaffold_3_pilon.155.10526	partial
evm.model.hic_scaffold_6_pilon.1143.9713	average_confidence
evm.model.hic_scaffold_6_pilon.1143.4431	average_confidence
evm.model.hic_scaffold_2_pilon.491.3823	partial
evm.model.hic_scaffold_2_pilon.491.4143	partial
evm.model.hic_scaffold_2_pilon.491.5738	partial
evm.model.hic_scaffold_2_pilon.491.10632	partial
evm.model.hic_scaffold_9_pilon.1116.-1	average_confidence
evm.model.hic_scaffold_1_pilon.962.4792	average_confidence
evm.model.hic_scaffold_8_pilon.194.672	average_confidence
evm.model.hic_scaffold_9_pilon.1088.26	average_confidence
evm.model.hic_scaffold_10_pilon.321.27	partial
evm.model.hic_scaffold_4_pilon.843.29692	average_confidence
evm.model.hic_scaffold_4_pilon.843.32713	partial
evm.model.hic_scaffold_4_pilon.56.12704	average_confidence
evm.model.hic_scaffold_4_pilon.56.19830	partial
evm.model.hic_scaffold_4_pilon.56.33938	partial
evm.model.hic_scaffold_9_pilon.995.4	partial
evm.model.hic_scaffold_9_pilon.936.21988	partial
evm.model.hic_scaffold_6_pilon.779.16796	average_confidence
evm.model.hic_scaffold_3_pilon.1261.3189	average_confidence
evm.model.hic_scaffold_15_pilon.44.25034	average_confidence
evm.model.hic_scaffold_15_pilon.44.27718	partial
evm.model.hic_scaffold_7_pilon.254.18203	average_confidence
evm.model.hic_scaffold_10_pilon.1141.1348	high_confidence
evm.model.hic_scaffold_8_pilon.482.2332	partial
evm.model.hic_scaffold_3_pilon.643.18454	high_confidence
evm.model.hic_scaffold_10_pilon.1376.6	partial
evm.model.hic_scaffold_3_pilon.840.2915	partial
evm.model.hic_scaffold_14_pilon.36.2269	average_confidence
evm.model.hic_scaffold_8_pilon.535.-1	average_confidence
evm.model.hic_scaffold_5_pilon.1313.555	partial
evm.model.hic_scaffold_5_pilon.676.9126	average_confidence
evm.model.hic_scaffold_35_pilon.5.27112	partial
evm.model.hic_scaffold_35_pilon.5.29454	partial
evm.model.hic_scaffold_8_pilon.437.1343	average_confidence
evm.model.hic_scaffold_9_pilon.1202.11551	average_confidence
evm.model.hic_scaffold_7_pilon.1081.433	partial
evm.model.hic_scaffold_9_pilon.1283.-1	partial
evm.model.hic_scaffold_6_pilon.1694.55	partial
evm.model.hic_scaffold_6_pilon.1694.13031	partial
evm.model.hic_scaffold_14_pilon.64.5974	partial
evm.model.hic_scaffold_14_pilon.64.28363	partial
evm.model.hic_scaffold_52_pilon.4.2091	partial
evm.model.hic_scaffold_13_pilon.5.9205	partial
evm.model.hic_scaffold_11_pilon.43.1252	average_confidence
evm.model.hic_scaffold_9_pilon.1446.16952	average_confidence
evm.model.hic_scaffold_7_pilon.1506.4193	average_confidence
evm.model.hic_scaffold_3_pilon.129.4141	partial
evm.model.hic_scaffold_3_pilon.439.1	partial
evm.model.hic_scaffold_9_pilon.1008.2676	partial
evm.model.hic_scaffold_9_pilon.1008.3723	partial
evm.model.hic_scaffold_1_pilon.26.510	high_confidence
evm.model.hic_scaffold_8_pilon.11.-1	average_confidence
evm.model.hic_scaffold_8_pilon.347.10	partial
evm.model.hic_scaffold_32_pilon.2.3886	average_confidence
evm.model.hic_scaffold_32_pilon.2.23018	partial
evm.model.hic_scaffold_10_pilon.272.27	partial
evm.model.hic_scaffold_4_pilon.529.22257	partial
evm.model.hic_scaffold_4_pilon.529.24586	partial
evm.model.hic_scaffold_4_pilon.162.2318	partial
evm.model.hic_scaffold_4_pilon.162.18609	partial
evm.model.hic_scaffold_4_pilon.162.20783	partial
evm.model.hic_scaffold_10_pilon.563.23677	partial
evm.model.hic_scaffold_6_pilon.1416.-1	average_confidence
evm.model.hic_scaffold_1_pilon.24.510	average_confidence
evm.model.hic_scaffold_7_pilon.39.10234	partial
evm.model.hic_scaffold_64_pilon.41.967	average_confidence
evm.model.hic_scaffold_5_pilon.581.17867	partial
evm.model.hic_scaffold_68_pilon.7.6965	partial
evm.model.hic_scaffold_6_pilon.492.1759	average_confidence
evm.model.hic_scaffold_7_pilon.387.11084	partial
evm.model.hic_scaffold_5_pilon.846.3477	high_confidence
evm.model.hic_scaffold_9_pilon.1309.2709	partial
evm.model.hic_scaffold_7_pilon.518.-1	partial
evm.model.hic_scaffold_6_pilon.2.854	average_confidence
evm.model.hic_scaffold_6_pilon.498.17836	partial
evm.model.hic_scaffold_4_pilon.710.82	partial
evm.model.hic_scaffold_7_pilon.1533.8846	average_confidence
evm.model.hic_scaffold_6_pilon.1408.2	partial
evm.model.hic_scaffold_6_pilon.1408.11000	average_confidence
evm.model.hic_scaffold_9_pilon.363.8234	average_confidence
evm.model.hic_scaffold_5_pilon.1250.104	partial
evm.model.hic_scaffold_39_pilon.1.27748	partial
evm.model.hic_scaffold_7_pilon.578.10767	high_confidence
evm.model.hic_scaffold_3_pilon.1087.9639	partial
evm.model.hic_scaffold_28_pilon.6.23927	partial
evm.model.hic_scaffold_8_pilon.488.14082	partial
evm.model.hic_scaffold_10_pilon.871.1637	average_confidence
evm.model.hic_scaffold_5_pilon.777.752	partial
evm.model.hic_scaffold_9_pilon.154.3070	partial
evm.model.hic_scaffold_3_pilon.1085.191	average_confidence
evm.model.hic_scaffold_4_pilon.472.4636	high_confidence
evm.model.hic_scaffold_1_pilon.820.64	partial
evm.model.hic_scaffold_3_pilon.1215.25	partial
evm.model.hic_scaffold_4_pilon.1360.915	high_confidence
evm.model.hic_scaffold_1_pilon.610.1058	average_confidence
evm.model.hic_scaffold_3_pilon.167.6131	average_confidence
evm.model.hic_scaffold_9_pilon.732.1500	average_confidence
evm.model.hic_scaffold_10_pilon.359.27	partial
evm.model.hic_scaffold_9_pilon.634.5629	partial
evm.model.hic_scaffold_9_pilon.634.22242	partial
evm.model.hic_scaffold_5_pilon.1143.303	average_confidence
evm.model.hic_scaffold_9_pilon.823.16914	partial
evm.model.hic_scaffold_9_pilon.823.18276	partial
evm.model.hic_scaffold_9_pilon.823.19389	partial
evm.model.hic_scaffold_9_pilon.823.22479	partial
evm.model.hic_scaffold_9_pilon.752.-1	partial
evm.model.hic_scaffold_9_pilon.1544.9009	partial
evm.model.hic_scaffold_8_pilon.946.737	partial
evm.model.hic_scaffold_7_pilon.1180.3058	high_confidence
evm.model.hic_scaffold_6_pilon.1715.-1	partial
evm.model.hic_scaffold_5_pilon.714.1901	high_confidence
evm.model.hic_scaffold_8_pilon.751.642	partial
evm.model.hic_scaffold_1_pilon.738.85	high_confidence
evm.model.hic_scaffold_6_pilon.628.4297	average_confidence
evm.model.hic_scaffold_3_pilon.885.618	high_confidence
evm.model.hic_scaffold_7_pilon.9.677	partial
evm.model.hic_scaffold_7_pilon.9.2165	partial
evm.model.hic_scaffold_7_pilon.9.13382	partial
evm.model.hic_scaffold_2_pilon.783.6006	high_confidence
evm.model.hic_scaffold_3_pilon.408.7078	partial
evm.model.hic_scaffold_7_pilon.1401.439	high_confidence
evm.model.hic_scaffold_13_pilon.134.32347	partial
evm.model.hic_scaffold_4_pilon.389.17069	partial
evm.model.hic_scaffold_4_pilon.389.25285	partial
evm.model.hic_scaffold_4_pilon.389.34847	partial
evm.model.hic_scaffold_9_pilon.1030.25125	partial
evm.model.hic_scaffold_9_pilon.1030.28695	partial
evm.model.hic_scaffold_3_pilon.361.9662	partial
evm.model.hic_scaffold_7_pilon.673.10294	partial
evm.model.hic_scaffold_4_pilon.320.-1	average_confidence
evm.model.hic_scaffold_3_pilon.388.4501	average_confidence
evm.model.hic_scaffold_1_pilon.1167.86	high_confidence
evm.model.hic_scaffold_5_pilon.1282.13228	average_confidence
evm.model.hic_scaffold_2_pilon.603.3588	partial
evm.model.hic_scaffold_2_pilon.558.15956	partial
evm.model.hic_scaffold_3_pilon.466.405	high_confidence
evm.model.hic_scaffold_1_pilon.1071.4605	average_confidence
evm.model.hic_scaffold_4_pilon.920.9112	average_confidence
evm.model.hic_scaffold_7_pilon.1505.4193	average_confidence
evm.model.hic_scaffold_44_pilon.13.18245	partial
evm.model.hic_scaffold_7_pilon.858.13723	average_confidence
evm.model.hic_scaffold_6_pilon.1444.2	partial
evm.model.hic_scaffold_9_pilon.1267.2478	partial
evm.model.hic_scaffold_6_pilon.1492.2	partial
evm.model.hic_scaffold_1_pilon.861.84	high_confidence
evm.model.hic_scaffold_6_pilon.122.3	partial
evm.model.hic_scaffold_6_pilon.122.6160	partial
evm.model.hic_scaffold_5_pilon.867.18096	partial
evm.model.hic_scaffold_9_pilon.416.-1	partial
evm.model.hic_scaffold_10_pilon.900.5025	partial
evm.model.hic_scaffold_10_pilon.900.16773	partial
evm.model.hic_scaffold_10_pilon.900.16782	partial
evm.model.hic_scaffold_9_pilon.838.1181	average_confidence
evm.model.hic_scaffold_7_pilon.118.9	partial
evm.model.hic_scaffold_7_pilon.66.26995	partial
evm.model.hic_scaffold_9_pilon.909.4	partial
evm.model.hic_scaffold_1_pilon.1044.107	high_confidence
evm.model.hic_scaffold_7_pilon.1094.548	average_confidence
evm.model.hic_scaffold_6_pilon.775.2109	partial
evm.model.hic_scaffold_6_pilon.775.8175	partial
evm.model.hic_scaffold_1_pilon.401.3500	partial
evm.model.hic_scaffold_5_pilon.972.291	average_confidence
evm.model.hic_scaffold_8_pilon.199.2568	partial
evm.model.hic_scaffold_6_pilon.965.2691	average_confidence
evm.model.hic_scaffold_15_pilon.16.91	average_confidence
evm.model.hic_scaffold_7_pilon.1312.37	partial
evm.model.hic_scaffold_1_pilon.974.2866	high_confidence
evm.model.hic_scaffold_2_pilon.240.9470	partial
evm.model.hic_scaffold_10_pilon.33.1871	average_confidence
evm.model.hic_scaffold_4_pilon.506.2512	average_confidence
evm.model.hic_scaffold_5_pilon.1034.5938	partial
evm.model.hic_scaffold_6_pilon.1172.2	partial
evm.model.hic_scaffold_6_pilon.1172.5289	partial
evm.model.hic_scaffold_6_pilon.1172.34720	partial
evm.model.hic_scaffold_7_pilon.1490.509	average_confidence
evm.model.hic_scaffold_7_pilon.120.9	partial
evm.model.hic_scaffold_4_pilon.480.6510	average_confidence
evm.model.hic_scaffold_6_pilon.885.3298	average_confidence
evm.model.hic_scaffold_10_pilon.1063.18447	partial
evm.model.hic_scaffold_2_pilon.306.3155	partial
evm.model.hic_scaffold_2_pilon.306.9904	partial
evm.model.hic_scaffold_13_pilon.52.23693	partial
evm.model.hic_scaffold_5_pilon.147.21209	partial
evm.model.hic_scaffold_5_pilon.147.5700	average_confidence
evm.model.hic_scaffold_10_pilon.591.21896	partial
evm.model.hic_scaffold_10_pilon.591.35726	partial
evm.model.hic_scaffold_10_pilon.591.22168	partial
evm.model.hic_scaffold_10_pilon.591.27644	partial
evm.model.hic_scaffold_10_pilon.591.33028	partial
evm.model.hic_scaffold_9_pilon.1593.-1	average_confidence
evm.model.hic_scaffold_9_pilon.375.12077	average_confidence
evm.model.hic_scaffold_9_pilon.456.-1	partial
evm.model.hic_scaffold_25_pilon.24.2301	partial
evm.model.hic_scaffold_2_pilon.77.2579	high_confidence
evm.model.hic_scaffold_8_pilon.432.15	partial
evm.model.hic_scaffold_2_pilon.413.8324	partial
evm.model.hic_scaffold_2_pilon.413.17119	partial
evm.model.hic_scaffold_3_pilon.1332.27365	partial
evm.model.hic_scaffold_7_pilon.913.-1	partial
evm.model.hic_scaffold_8_pilon.923.2524	high_confidence
evm.model.hic_scaffold_6_pilon.1762.11331	partial
evm.model.hic_scaffold_5_pilon.301.5	partial
evm.model.hic_scaffold_5_pilon.301.6913	partial
evm.model.hic_scaffold_55_pilon.5.20478	partial
evm.model.hic_scaffold_55_pilon.5.24526	partial
evm.model.hic_scaffold_9_pilon.615.7663	average_confidence
evm.model.hic_scaffold_4_pilon.747.82	partial
evm.model.hic_scaffold_4_pilon.747.14657	partial
evm.model.hic_scaffold_3_pilon.246.3068	average_confidence
evm.model.hic_scaffold_7_pilon.636.2386	average_confidence
evm.model.hic_scaffold_3_pilon.1225.-1	average_confidence
evm.model.hic_scaffold_5_pilon.363.-1	partial
evm.model.hic_scaffold_10_pilon.49.30962	partial
evm.model.hic_scaffold_5_pilon.209.-1	partial
evm.model.hic_scaffold_5_pilon.1164.181	average_confidence
evm.model.hic_scaffold_9_pilon.1762.8908	partial
evm.model.hic_scaffold_1_pilon.112.883	average_confidence
evm.model.hic_scaffold_10_pilon.509.3804	partial
evm.model.hic_scaffold_4_pilon.1218.26344	average_confidence
evm.model.hic_scaffold_1_pilon.851.1921	partial
evm.model.hic_scaffold_1_pilon.1008.52	average_confidence
evm.model.hic_scaffold_3_pilon.800.7581	partial
evm.model.hic_scaffold_6_pilon.615.565	high_confidence
evm.model.hic_scaffold_3_pilon.72.1	partial
evm.model.hic_scaffold_5_pilon.1266.1052	partial
evm.model.hic_scaffold_5_pilon.1266.4068	partial
evm.model.hic_scaffold_5_pilon.1266.34138	partial
evm.model.hic_scaffold_8_pilon.523.20126	partial
evm.model.hic_scaffold_16_pilon.195.12423	average_confidence
evm.model.hic_scaffold_9_pilon.109.3531	average_confidence
evm.model.hic_scaffold_5_pilon.1475.1892	average_confidence
evm.model.hic_scaffold_5_pilon.1475.4715	partial
evm.model.hic_scaffold_10_pilon.1320.6992	average_confidence
evm.model.hic_scaffold_8_pilon.546.72	average_confidence
evm.model.WTDall_ctg8719.1.7770	partial
evm.model.hic_scaffold_4_pilon.1183.449	average_confidence
evm.model.hic_scaffold_9_pilon.815.19926	partial
evm.model.hic_scaffold_10_pilon.1336.2907	partial
evm.model.hic_scaffold_7_pilon.1455.48	average_confidence
evm.model.hic_scaffold_1_pilon.343.1536	average_confidence
evm.model.hic_scaffold_8_pilon.128.10	partial
evm.model.hic_scaffold_9_pilon.597.13778	partial
evm.model.hic_scaffold_1_pilon.72.569	average_confidence
evm.model.hic_scaffold_9_pilon.749.9609	partial
evm.model.hic_scaffold_9_pilon.749.8421	partial
evm.model.hic_scaffold_2_pilon.115.35998	partial
evm.model.hic_scaffold_4_pilon.557.17968	partial
evm.model.hic_scaffold_9_pilon.1125.2282	partial
