Projection_ID	confidence_level
evm.model.hic_scaffold_9_pilon.1343.23964	partial
evm.model.hic_scaffold_3_pilon.1107.628	partial
evm.model.hic_scaffold_8_pilon.36.9630	partial
evm.model.hic_scaffold_9_pilon.819.22730	partial
evm.model.hic_scaffold_10_pilon.50.17188	partial
evm.model.hic_scaffold_6_pilon.252.5628	average_confidence
evm.model.hic_scaffold_7_pilon.1037.3296	average_confidence
evm.model.hic_scaffold_3_pilon.1145.19028	partial
evm.model.hic_scaffold_7_pilon.1556.-1	average_confidence
evm.model.hic_scaffold_4_pilon.1144.3702	average_confidence
evm.model.hic_scaffold_6_pilon.1298.554	average_confidence
evm.model.hic_scaffold_4_pilon.338.822	partial
evm.model.hic_scaffold_4_pilon.369.-1	partial
evm.model.hic_scaffold_7_pilon.73.423	average_confidence
evm.model.hic_scaffold_5_pilon.399.1388	partial
evm.model.hic_scaffold_12_pilon.32.-1	partial
evm.model.hic_scaffold_4_pilon.377.248	high_confidence
evm.model.hic_scaffold_3_pilon.98.14357	partial
evm.model.hic_scaffold_5_pilon.620.30168	partial
evm.model.hic_scaffold_5_pilon.1292.-1	partial
evm.model.hic_scaffold_7_pilon.634.1565	average_confidence
evm.model.hic_scaffold_68_pilon.13.5893	partial
evm.model.hic_scaffold_7_pilon.881.4642	average_confidence
evm.model.hic_scaffold_7_pilon.180.-1	partial
evm.model.hic_scaffold_47_pilon.24.1015	partial
evm.model.hic_scaffold_47_pilon.24.1218	partial
evm.model.hic_scaffold_10_pilon.992.23711	partial
evm.model.hic_scaffold_10_pilon.992.21483	partial
evm.model.hic_scaffold_10_pilon.992.22628	partial
evm.model.hic_scaffold_10_pilon.992.31423	partial
evm.model.hic_scaffold_10_pilon.992.34580	partial
evm.model.hic_scaffold_10_pilon.992.37517	low_confidence
evm.model.hic_scaffold_10_pilon.992.29001	partial
evm.model.hic_scaffold_4_pilon.76.2957	average_confidence
evm.model.hic_scaffold_4_pilon.76.12544	partial
evm.model.hic_scaffold_9_pilon.544.3707	partial
evm.model.hic_scaffold_3_pilon.1194.2593	high_confidence
evm.model.hic_scaffold_4_pilon.95.8032	average_confidence
evm.model.hic_scaffold_4_pilon.95.14210	average_confidence
evm.model.hic_scaffold_4_pilon.95.30288	average_confidence
evm.model.hic_scaffold_9_pilon.527.-1	average_confidence
evm.model.hic_scaffold_7_pilon.1303.4153	high_confidence
evm.model.hic_scaffold_6_pilon.1708.-1	partial
evm.model.hic_scaffold_4_pilon.649.22624	average_confidence
evm.model.hic_scaffold_8_pilon.162.48	average_confidence
evm.model.hic_scaffold_9_pilon.1710.552	high_confidence
evm.model.hic_scaffold_4_pilon.1033.131	high_confidence
evm.model.hic_scaffold_6_pilon.1097.534	high_confidence
evm.model.hic_scaffold_7_pilon.1149.5035	partial
evm.model.hic_scaffold_1_pilon.733.14	partial
evm.model.hic_scaffold_4_pilon.1182.4820	average_confidence
evm.model.hic_scaffold_9_pilon.692.648	high_confidence
evm.model.hic_scaffold_9_pilon.1277.10507	partial
evm.model.hic_scaffold_8_pilon.823.1345	high_confidence
evm.model.hic_scaffold_3_pilon.1346.-1	average_confidence
evm.model.hic_scaffold_10_pilon.819.12708	partial
evm.model.hic_scaffold_12_pilon.50.13622	partial
evm.model.hic_scaffold_1_pilon.984.10	partial
evm.model.hic_scaffold_8_pilon.73.838	average_confidence
evm.model.hic_scaffold_8_pilon.206.1090	high_confidence
evm.model.hic_scaffold_5_pilon.781.11387	partial
evm.model.hic_scaffold_7_pilon.70.3978	partial
evm.model.hic_scaffold_1_pilon.786.693	partial
evm.model.hic_scaffold_4_pilon.1341.364	partial
evm.model.hic_scaffold_9_pilon.736.4736	partial
evm.model.hic_scaffold_5_pilon.1030.16709	partial
evm.model.hic_scaffold_2_pilon.689.21995	average_confidence
evm.model.hic_scaffold_7_pilon.129.5192	average_confidence
evm.model.hic_scaffold_5_pilon.1282.16923	partial
evm.model.hic_scaffold_7_pilon.1045.1379	partial
evm.model.hic_scaffold_14_pilon.27.16623	partial
evm.model.hic_scaffold_45_pilon.16.5183	average_confidence
evm.model.hic_scaffold_45_pilon.16.6231	average_confidence
evm.model.hic_scaffold_9_pilon.1413.2002	average_confidence
evm.model.hic_scaffold_7_pilon.325.-1	average_confidence
evm.model.hic_scaffold_6_pilon.1657.7541	average_confidence
evm.model.hic_scaffold_25_pilon.44.10755	partial
evm.model.hic_scaffold_10_pilon.1228.7391	average_confidence
evm.model.hic_scaffold_2_pilon.522.1311	average_confidence
evm.model.hic_scaffold_7_pilon.44.7862	partial
evm.model.hic_scaffold_7_pilon.44.20883	partial
evm.model.hic_scaffold_6_pilon.1739.5779	partial
evm.model.hic_scaffold_6_pilon.1739.7078	average_confidence
evm.model.hic_scaffold_1_pilon.759.14	partial
evm.model.hic_scaffold_6_pilon.894.1437	average_confidence
evm.model.hic_scaffold_2_pilon.276.31740	partial
evm.model.hic_scaffold_4_pilon.1382.433	partial
evm.model.hic_scaffold_3_pilon.1348.-1	average_confidence
evm.model.hic_scaffold_15_pilon.111.35833	partial
evm.model.hic_scaffold_5_pilon.537.7898	partial
evm.model.hic_scaffold_9_pilon.1007.-1	partial
evm.model.hic_scaffold_4_pilon.1191.3052	partial
evm.model.hic_scaffold_1_pilon.854.1342	partial
evm.model.hic_scaffold_6_pilon.71.1	partial
evm.model.hic_scaffold_9_pilon.377.20957	average_confidence
evm.model.hic_scaffold_13_pilon.90.5108	partial
evm.model.hic_scaffold_7_pilon.411.5036	average_confidence
evm.model.hic_scaffold_4_pilon.735.3039	average_confidence
evm.model.hic_scaffold_7_pilon.1596.6184	partial
evm.model.hic_scaffold_5_pilon.1465.4402	partial
evm.model.hic_scaffold_42_pilon.2.4384	partial
evm.model.hic_scaffold_5_pilon.535.267	partial
evm.model.hic_scaffold_5_pilon.363.46	high_confidence
evm.model.hic_scaffold_9_pilon.1695.-1	partial
evm.model.hic_scaffold_12_pilon.26.11584	average_confidence
evm.model.hic_scaffold_5_pilon.1269.6439	partial
evm.model.hic_scaffold_30_pilon.26.32051	partial
evm.model.hic_scaffold_30_pilon.26.32359	partial
evm.model.hic_scaffold_30_pilon.26.36699	partial
evm.model.hic_scaffold_1_pilon.152.85	average_confidence
evm.model.hic_scaffold_2_pilon.38.6574	partial
evm.model.hic_scaffold_2_pilon.38.5500	partial
evm.model.hic_scaffold_9_pilon.587.25459	partial
evm.model.hic_scaffold_10_pilon.483.318	average_confidence
evm.model.hic_scaffold_4_pilon.915.7412	partial
evm.model.hic_scaffold_9_pilon.977.5	average_confidence
evm.model.hic_scaffold_13_pilon.75.16215	average_confidence
evm.model.hic_scaffold_10_pilon.961.9461	partial
evm.model.hic_scaffold_7_pilon.925.2421	average_confidence
evm.model.hic_scaffold_7_pilon.514.16322	average_confidence
evm.model.contig_40_pilon.1.2434	partial
evm.model.contig_40_pilon.1.5097	partial
evm.model.contig_40_pilon.1.32168	partial
evm.model.hic_scaffold_1_pilon.337.9	high_confidence
evm.model.hic_scaffold_29_pilon.3.19591	partial
evm.model.hic_scaffold_1_pilon.995.10	partial
evm.model.hic_scaffold_5_pilon.195.898	average_confidence
evm.model.hic_scaffold_5_pilon.375.6142	average_confidence
evm.model.hic_scaffold_41_pilon.21.-1	partial
evm.model.hic_scaffold_5_pilon.798.1470	partial
evm.model.hic_scaffold_5_pilon.798.7643	average_confidence
evm.model.hic_scaffold_5_pilon.798.21076	average_confidence
evm.model.hic_scaffold_10_pilon.1297.1176	partial
evm.model.hic_scaffold_3_pilon.510.368	average_confidence
evm.model.hic_scaffold_7_pilon.1568.-1	partial
evm.model.hic_scaffold_8_pilon.473.6	average_confidence
evm.model.hic_scaffold_8_pilon.473.33813	partial
evm.model.hic_scaffold_47_pilon.10.1435	partial
evm.model.hic_scaffold_5_pilon.981.3434	partial
evm.model.hic_scaffold_10_pilon.1362.1637	average_confidence
evm.model.hic_scaffold_42_pilon.21.536	average_confidence
evm.model.hic_scaffold_1_pilon.976.10	partial
evm.model.hic_scaffold_7_pilon.1373.2981	average_confidence
evm.model.hic_scaffold_1_pilon.719.78	average_confidence
evm.model.hic_scaffold_1_pilon.912.1401	average_confidence
evm.model.hic_scaffold_4_pilon.1396.227	partial
evm.model.hic_scaffold_4_pilon.1396.19396	partial
evm.model.hic_scaffold_3_pilon.1487.10549	partial
evm.model.hic_scaffold_8_pilon.411.13181	partial
evm.model.hic_scaffold_4_pilon.1336.4783	average_confidence
evm.model.hic_scaffold_6_pilon.523.-1	average_confidence
evm.model.hic_scaffold_4_pilon.937.3019	partial
evm.model.hic_scaffold_4_pilon.937.3887	partial
evm.model.hic_scaffold_4_pilon.937.16512	partial
evm.model.hic_scaffold_4_pilon.937.27988	partial
evm.model.hic_scaffold_6_pilon.262.23476	average_confidence
evm.model.contig_140_pilon.2.6229	average_confidence
evm.model.hic_scaffold_3_pilon.274.5007	high_confidence
evm.model.hic_scaffold_6_pilon.1695.9026	partial
evm.model.hic_scaffold_6_pilon.1695.14477	partial
evm.model.hic_scaffold_9_pilon.1879.33677	partial
evm.model.hic_scaffold_9_pilon.1879.7052	partial
evm.model.hic_scaffold_7_pilon.1038.4731	average_confidence
evm.model.hic_scaffold_5_pilon.813.19779	partial
evm.model.hic_scaffold_1_pilon.944.47	high_confidence
evm.model.hic_scaffold_2_pilon.326.10717	partial
evm.model.hic_scaffold_2_pilon.326.16956	partial
evm.model.hic_scaffold_2_pilon.326.17586	partial
evm.model.hic_scaffold_2_pilon.326.25304	partial
evm.model.hic_scaffold_2_pilon.326.33980	partial
evm.model.hic_scaffold_2_pilon.326.34899	partial
evm.model.hic_scaffold_2_pilon.326.35241	partial
evm.model.hic_scaffold_2_pilon.326.37698	partial
evm.model.hic_scaffold_6_pilon.1290.2	high_confidence
evm.model.hic_scaffold_3_pilon.611.6339	high_confidence
evm.model.scaffold4286_size1218.2.12408	partial
evm.model.hic_scaffold_4_pilon.848.7691	average_confidence
evm.model.hic_scaffold_16_pilon.132.2641	partial
evm.model.hic_scaffold_9_pilon.414.-1	partial
evm.model.hic_scaffold_21_pilon.52.1357	average_confidence
evm.model.hic_scaffold_4_pilon.724.33941	partial
evm.model.hic_scaffold_4_pilon.724.20212	partial
evm.model.hic_scaffold_4_pilon.724.25875	partial
evm.model.hic_scaffold_10_pilon.1267.5481	average_confidence
evm.model.hic_scaffold_4_pilon.496.-1	partial
evm.model.hic_scaffold_3_pilon.120.2042	partial
evm.model.hic_scaffold_4_pilon.263.3568	average_confidence
evm.model.hic_scaffold_3_pilon.471.-1	average_confidence
evm.model.hic_scaffold_5_pilon.889.7594	partial
evm.model.hic_scaffold_5_pilon.889.2558	partial
evm.model.hic_scaffold_9_pilon.420.7527	average_confidence
evm.model.hic_scaffold_6_pilon.937.527	average_confidence
evm.model.hic_scaffold_6_pilon.8.10023	average_confidence
evm.model.hic_scaffold_2_pilon.543.3757	average_confidence
evm.model.hic_scaffold_3_pilon.994.1885	average_confidence
evm.model.hic_scaffold_5_pilon.836.-1	average_confidence
evm.model.hic_scaffold_8_pilon.324.7958	partial
evm.model.hic_scaffold_8_pilon.883.9546	partial
evm.model.hic_scaffold_4_pilon.214.126	high_confidence
evm.model.hic_scaffold_47_pilon.11.1435	average_confidence
evm.model.hic_scaffold_9_pilon.1533.3739	partial
evm.model.hic_scaffold_9_pilon.1533.21768	partial
evm.model.hic_scaffold_10_pilon.586.34276	partial
evm.model.hic_scaffold_10_pilon.586.9978	average_confidence
evm.model.hic_scaffold_1_pilon.777.49	high_confidence
evm.model.hic_scaffold_7_pilon.591.21958	average_confidence
evm.model.hic_scaffold_1_pilon.750.77	average_confidence
evm.model.hic_scaffold_2_pilon.613.4502	low_confidence
evm.model.hic_scaffold_7_pilon.1515.1405	high_confidence
evm.model.hic_scaffold_2_pilon.511.1214	partial
evm.model.hic_scaffold_5_pilon.67.1982	average_confidence
evm.model.hic_scaffold_9_pilon.32.4018	average_confidence
evm.model.hic_scaffold_9_pilon.5.1773	average_confidence
evm.model.hic_scaffold_9_pilon.1889.17282	partial
evm.model.hic_scaffold_9_pilon.827.9325	average_confidence
evm.model.hic_scaffold_6_pilon.85.1	partial
evm.model.hic_scaffold_6_pilon.85.1132	partial
evm.model.hic_scaffold_6_pilon.85.1136	partial
evm.model.hic_scaffold_6_pilon.85.16163	partial
evm.model.hic_scaffold_2_pilon.49.13350	partial
evm.model.hic_scaffold_2_pilon.49.28922	partial
evm.model.hic_scaffold_10_pilon.772.2915	partial
evm.model.hic_scaffold_9_pilon.1385.11830	average_confidence
evm.model.hic_scaffold_3_pilon.369.25632	average_confidence
evm.model.hic_scaffold_3_pilon.369.7324	partial
evm.model.hic_scaffold_3_pilon.369.24664	average_confidence
evm.model.hic_scaffold_8_pilon.336.6405	average_confidence
evm.model.hic_scaffold_1_pilon.583.14160	average_confidence
evm.model.hic_scaffold_10_pilon.296.15395	partial
evm.model.hic_scaffold_10_pilon.296.16862	average_confidence
evm.model.hic_scaffold_10_pilon.296.36198	partial
evm.model.hic_scaffold_10_pilon.296.29980	average_confidence
evm.model.hic_scaffold_8_pilon.251.311	partial
evm.model.hic_scaffold_9_pilon.1137.4331	partial
evm.model.hic_scaffold_2_pilon.72.11721	partial
evm.model.hic_scaffold_9_pilon.1074.-1	partial
evm.model.hic_scaffold_5_pilon.616.9965	partial
evm.model.hic_scaffold_9_pilon.1561.3546	average_confidence
evm.model.hic_scaffold_8_pilon.372.9269	partial
evm.model.hic_scaffold_16_pilon.25.3696	partial
evm.model.hic_scaffold_16_pilon.25.5799	average_confidence
evm.model.hic_scaffold_7_pilon.1503.326	partial
evm.model.hic_scaffold_14_pilon.37.4818	partial
evm.model.hic_scaffold_14_pilon.37.6991	low_confidence
evm.model.hic_scaffold_2_pilon.761.34463	partial
evm.model.hic_scaffold_7_pilon.1597.2574	average_confidence
evm.model.hic_scaffold_4_pilon.1307.5831	average_confidence
evm.model.hic_scaffold_16_pilon.175.5507	partial
evm.model.hic_scaffold_5_pilon.440.29131	partial
evm.model.hic_scaffold_4_pilon.86.497	average_confidence
evm.model.hic_scaffold_7_pilon.474.2312	partial
evm.model.hic_scaffold_9_pilon.1213.24290	average_confidence
evm.model.hic_scaffold_1_pilon.170.32	average_confidence
evm.model.hic_scaffold_6_pilon.1246.1072	high_confidence
evm.model.hic_scaffold_1_pilon.238.355	average_confidence
evm.model.hic_scaffold_9_pilon.186.675	average_confidence
evm.model.hic_scaffold_1_pilon.908.1401	high_confidence
evm.model.hic_scaffold_10_pilon.700.29561	partial
evm.model.hic_scaffold_8_pilon.541.-1	partial
evm.model.hic_scaffold_3_pilon.1032.10587	average_confidence
evm.model.hic_scaffold_10_pilon.29.20130	partial
evm.model.hic_scaffold_10_pilon.659.13049	partial
evm.model.hic_scaffold_4_pilon.1259.757	partial
evm.model.hic_scaffold_7_pilon.1480.37502	average_confidence
evm.model.hic_scaffold_4_pilon.38.-1	average_confidence
evm.model.hic_scaffold_7_pilon.49.22007	partial
evm.model.hic_scaffold_1_pilon.244.943	average_confidence
evm.model.hic_scaffold_9_pilon.349.5735	partial
evm.model.hic_scaffold_9_pilon.903.812	high_confidence
evm.model.hic_scaffold_9_pilon.426.9718	average_confidence
evm.model.hic_scaffold_8_pilon.11.-1	average_confidence
evm.model.hic_scaffold_3_pilon.974.2133	average_confidence
evm.model.hic_scaffold_7_pilon.346.-1	partial
evm.model.hic_scaffold_3_pilon.67.478	average_confidence
evm.model.hic_scaffold_9_pilon.1622.26450	partial
evm.model.hic_scaffold_1_pilon.455.6500	average_confidence
evm.model.hic_scaffold_9_pilon.1237.492	average_confidence
evm.model.hic_scaffold_5_pilon.1381.167	partial
evm.model.hic_scaffold_5_pilon.1381.28076	partial
evm.model.hic_scaffold_5_pilon.1381.12876	partial
evm.model.hic_scaffold_5_pilon.1381.13032	partial
evm.model.hic_scaffold_18_pilon.16.13004	average_confidence
evm.model.hic_scaffold_18_pilon.16.14059	partial
evm.model.hic_scaffold_18_pilon.16.28396	partial
evm.model.hic_scaffold_18_pilon.16.33293	partial
evm.model.hic_scaffold_18_pilon.16.37287	partial
evm.model.hic_scaffold_4_pilon.1148.-1	average_confidence
evm.model.WTDcor_ctg261.4.3638	average_confidence
evm.model.hic_scaffold_57_pilon.2.-1	partial
evm.model.hic_scaffold_64_pilon.14.12520	average_confidence
evm.model.hic_scaffold_1_pilon.129.33	high_confidence
evm.model.hic_scaffold_1_pilon.761.289	average_confidence
evm.model.hic_scaffold_9_pilon.84.1450	partial
evm.model.hic_scaffold_5_pilon.1154.8	partial
evm.model.hic_scaffold_8_pilon.179.3201	partial
evm.model.hic_scaffold_5_pilon.1106.1066	average_confidence
evm.model.hic_scaffold_60_pilon.4.1162	high_confidence
evm.model.hic_scaffold_6_pilon.1798.886	average_confidence
evm.model.hic_scaffold_30_pilon.19.20931	partial
evm.model.hic_scaffold_1_pilon.301.138	partial
evm.model.hic_scaffold_7_pilon.483.-1	partial
evm.model.hic_scaffold_8_pilon.215.5427	partial
evm.model.hic_scaffold_8_pilon.215.13311	partial
evm.model.hic_scaffold_10_pilon.624.22550	partial
evm.model.hic_scaffold_10_pilon.624.11523	partial
evm.model.hic_scaffold_10_pilon.624.24219	partial
evm.model.hic_scaffold_10_pilon.624.30117	partial
evm.model.hic_scaffold_4_pilon.916.25780	average_confidence
evm.model.hic_scaffold_4_pilon.185.1667	partial
evm.model.hic_scaffold_9_pilon.406.1866	average_confidence
evm.model.hic_scaffold_6_pilon.935.527	average_confidence
evm.model.hic_scaffold_4_pilon.382.991	average_confidence
evm.model.hic_scaffold_8_pilon.368.476	partial
evm.model.contig_87_pilon.1.11640	average_confidence
evm.model.hic_scaffold_2_pilon.56.28196	partial
evm.model.hic_scaffold_1_pilon.194.9	high_confidence
evm.model.hic_scaffold_9_pilon.1211.477	partial
evm.model.hic_scaffold_6_pilon.835.24527	average_confidence
evm.model.hic_scaffold_9_pilon.690.2663	partial
evm.model.hic_scaffold_1_pilon.725.14	average_confidence
evm.model.hic_scaffold_11_pilon.3.32767	partial
evm.model.hic_scaffold_11_pilon.3.10792	partial
evm.model.hic_scaffold_3_pilon.1243.7700	partial
evm.model.hic_scaffold_3_pilon.1243.2098	partial
evm.model.hic_scaffold_10_pilon.271.3285	average_confidence
evm.model.hic_scaffold_1_pilon.48.1227	average_confidence
evm.model.hic_scaffold_1_pilon.297.2650	average_confidence
evm.model.hic_scaffold_7_pilon.230.-1	partial
evm.model.hic_scaffold_6_pilon.946.19298	average_confidence
evm.model.hic_scaffold_6_pilon.1000.2044	average_confidence
evm.model.contig_84_pilon.2.13568	partial
evm.model.hic_scaffold_9_pilon.848.15955	average_confidence
evm.model.hic_scaffold_9_pilon.848.13436	average_confidence
evm.model.hic_scaffold_9_pilon.848.14595	average_confidence
evm.model.hic_scaffold_9_pilon.848.20105	average_confidence
evm.model.hic_scaffold_7_pilon.738.19190	partial
evm.model.hic_scaffold_7_pilon.738.8495	partial
evm.model.hic_scaffold_7_pilon.738.14174	partial
evm.model.hic_scaffold_3_pilon.847.5793	average_confidence
evm.model.hic_scaffold_5_pilon.111.-1	partial
evm.model.hic_scaffold_8_pilon.150.240	high_confidence
evm.model.hic_scaffold_4_pilon.355.3670	average_confidence
evm.model.hic_scaffold_2_pilon.596.8767	average_confidence
evm.model.hic_scaffold_5_pilon.820.2919	partial
evm.model.hic_scaffold_5_pilon.820.6769	partial
evm.model.hic_scaffold_5_pilon.209.-1	partial
evm.model.hic_scaffold_7_pilon.665.22398	high_confidence
evm.model.hic_scaffold_4_pilon.1120.14471	partial
evm.model.hic_scaffold_4_pilon.539.4649	high_confidence
evm.model.hic_scaffold_4_pilon.60.3874	partial
evm.model.hic_scaffold_7_pilon.1507.326	high_confidence
evm.model.hic_scaffold_5_pilon.1239.296	average_confidence
evm.model.hic_scaffold_9_pilon.656.251	average_confidence
evm.model.hic_scaffold_7_pilon.1614.4383	partial
evm.model.hic_scaffold_3_pilon.1076.9847	average_confidence
evm.model.hic_scaffold_5_pilon.339.20	average_confidence
evm.model.hic_scaffold_13_pilon.160.16980	partial
evm.model.hic_scaffold_7_pilon.59.5722	average_confidence
evm.model.hic_scaffold_10_pilon.1221.6197	average_confidence
evm.model.hic_scaffold_3_pilon.752.29141	partial
evm.model.hic_scaffold_3_pilon.704.2388	average_confidence
evm.model.hic_scaffold_45_pilon.9.10978	average_confidence
evm.model.hic_scaffold_45_pilon.9.25291	partial
evm.model.scaffold907_size2212.2.24261	average_confidence
evm.model.scaffold907_size2212.2.28706	average_confidence
evm.model.hic_scaffold_10_pilon.455.7920	average_confidence
evm.model.hic_scaffold_10_pilon.455.8243	partial
evm.model.hic_scaffold_10_pilon.455.10294	average_confidence
evm.model.hic_scaffold_10_pilon.455.15189	average_confidence
evm.model.hic_scaffold_10_pilon.455.15350	partial
evm.model.hic_scaffold_10_pilon.455.18553	average_confidence
evm.model.hic_scaffold_10_pilon.455.26072	partial
evm.model.hic_scaffold_10_pilon.455.27139	partial
evm.model.hic_scaffold_10_pilon.455.27593	partial
evm.model.hic_scaffold_10_pilon.455.32306	partial
evm.model.hic_scaffold_10_pilon.455.32720	average_confidence
evm.model.hic_scaffold_10_pilon.455.33561	average_confidence
evm.model.hic_scaffold_10_pilon.455.34434	partial
evm.model.hic_scaffold_10_pilon.455.35148	average_confidence
evm.model.hic_scaffold_10_pilon.455.35272	average_confidence
evm.model.hic_scaffold_10_pilon.455.35426	average_confidence
evm.model.hic_scaffold_10_pilon.455.35831	average_confidence
evm.model.hic_scaffold_10_pilon.455.35950	partial
evm.model.contig_49_pilon.15.6369	partial
evm.model.hic_scaffold_6_pilon.689.1335	partial
evm.model.hic_scaffold_6_pilon.689.3922	partial
evm.model.hic_scaffold_6_pilon.689.6515	partial
evm.model.hic_scaffold_5_pilon.767.7396	average_confidence
evm.model.hic_scaffold_5_pilon.767.16278	partial
evm.model.hic_scaffold_9_pilon.909.3776	partial
evm.model.hic_scaffold_14_pilon.82.1666	partial
evm.model.hic_scaffold_14_pilon.82.11439	partial
evm.model.hic_scaffold_2_pilon.534.5930	partial
evm.model.hic_scaffold_2_pilon.534.14915	partial
evm.model.hic_scaffold_2_pilon.534.35770	partial
evm.model.hic_scaffold_6_pilon.1795.4564	average_confidence
evm.model.hic_scaffold_6_pilon.1795.24771	partial
evm.model.hic_scaffold_6_pilon.1795.27009	partial
evm.model.hic_scaffold_6_pilon.1795.31820	partial
evm.model.hic_scaffold_3_pilon.837.5186	average_confidence
evm.model.hic_scaffold_9_pilon.135.1027	partial
evm.model.hic_scaffold_10_pilon.21.32551	partial
evm.model.hic_scaffold_3_pilon.1375.544	high_confidence
evm.model.hic_scaffold_3_pilon.610.3896	average_confidence
evm.model.hic_scaffold_9_pilon.1063.8869	partial
evm.model.hic_scaffold_9_pilon.1063.4543	partial
evm.model.hic_scaffold_9_pilon.1753.7019	partial
evm.model.hic_scaffold_8_pilon.47.-1	partial
evm.model.hic_scaffold_4_pilon.1092.4270	partial
evm.model.hic_scaffold_4_pilon.1092.30214	partial
evm.model.hic_scaffold_4_pilon.1092.31903	partial
evm.model.hic_scaffold_4_pilon.1092.32140	partial
evm.model.hic_scaffold_8_pilon.676.4000	partial
evm.model.hic_scaffold_44_pilon.17.2492	high_confidence
evm.model.hic_scaffold_5_pilon.927.1196	high_confidence
evm.model.hic_scaffold_9_pilon.1872.5573	high_confidence
evm.model.hic_scaffold_6_pilon.700.2616	partial
evm.model.hic_scaffold_6_pilon.700.15592	partial
evm.model.hic_scaffold_6_pilon.700.37618	partial
evm.model.hic_scaffold_10_pilon.390.4013	average_confidence
evm.model.hic_scaffold_10_pilon.390.5801	partial
evm.model.hic_scaffold_10_pilon.390.6009	partial
evm.model.hic_scaffold_10_pilon.390.9695	average_confidence
evm.model.hic_scaffold_10_pilon.390.9853	partial
evm.model.hic_scaffold_10_pilon.390.16997	partial
evm.model.hic_scaffold_10_pilon.390.20318	average_confidence
evm.model.hic_scaffold_10_pilon.390.27485	partial
evm.model.hic_scaffold_10_pilon.390.28175	partial
evm.model.hic_scaffold_10_pilon.390.28394	partial
evm.model.hic_scaffold_10_pilon.390.35799	partial
evm.model.hic_scaffold_16_pilon.184.-1	partial
evm.model.hic_scaffold_9_pilon.957.-1	partial
evm.model.hic_scaffold_7_pilon.263.12828	partial
evm.model.hic_scaffold_3_pilon.37.-1	partial
evm.model.hic_scaffold_4_pilon.1055.5199	average_confidence
evm.model.hic_scaffold_4_pilon.190.1276	partial
evm.model.hic_scaffold_7_pilon.292.23	partial
evm.model.hic_scaffold_5_pilon.968.1144	partial
evm.model.hic_scaffold_4_pilon.831.1293	average_confidence
evm.model.hic_scaffold_1_pilon.1048.10	partial
evm.model.hic_scaffold_6_pilon.179.523	partial
evm.model.hic_scaffold_2_pilon.533.5930	average_confidence
evm.model.hic_scaffold_7_pilon.802.1058	average_confidence
evm.model.hic_scaffold_7_pilon.1217.21636	partial
evm.model.hic_scaffold_9_pilon.888.405	average_confidence
evm.model.hic_scaffold_7_pilon.290.23	partial
evm.model.hic_scaffold_7_pilon.290.24078	partial
evm.model.hic_scaffold_2_pilon.27.21160	partial
evm.model.hic_scaffold_9_pilon.339.7543	partial
evm.model.contig_10_pilon.2.5681	average_confidence
evm.model.hic_scaffold_55_pilon.5.18914	partial
evm.model.hic_scaffold_55_pilon.5.20003	partial
evm.model.hic_scaffold_55_pilon.5.33925	partial
evm.model.hic_scaffold_3_pilon.197.152	average_confidence
evm.model.hic_scaffold_2_pilon.224.11438	average_confidence
evm.model.hic_scaffold_5_pilon.1166.1224	average_confidence
evm.model.hic_scaffold_4_pilon.385.3515	high_confidence
evm.model.hic_scaffold_6_pilon.1703.5314	average_confidence
evm.model.hic_scaffold_10_pilon.1279.11477	partial
evm.model.hic_scaffold_10_pilon.1279.16128	partial
evm.model.hic_scaffold_8_pilon.587.9169	partial
evm.model.hic_scaffold_8_pilon.587.19772	partial
evm.model.hic_scaffold_8_pilon.587.24619	partial
evm.model.hic_scaffold_7_pilon.1384.6222	partial
evm.model.hic_scaffold_8_pilon.145.347	average_confidence
evm.model.hic_scaffold_1_pilon.643.89	partial
evm.model.WTDall_ctg2834.1.20314	average_confidence
evm.model.WTDall_ctg2834.1.35466	average_confidence
evm.model.hic_scaffold_8_pilon.53.8114	partial
evm.model.hic_scaffold_8_pilon.53.10053	partial
evm.model.hic_scaffold_8_pilon.53.26618	partial
evm.model.hic_scaffold_6_pilon.1716.16251	average_confidence
evm.model.hic_scaffold_6_pilon.1716.25338	partial
evm.model.hic_scaffold_6_pilon.1716.37260	partial
evm.model.hic_scaffold_9_pilon.75.546	partial
evm.model.hic_scaffold_11_pilon.13.5395	average_confidence
evm.model.hic_scaffold_10_pilon.260.-1	partial
evm.model.hic_scaffold_7_pilon.1516.24115	partial
evm.model.hic_scaffold_7_pilon.1516.31075	partial
evm.model.hic_scaffold_7_pilon.1516.37699	partial
evm.model.hic_scaffold_9_pilon.625.3009	average_confidence
evm.model.hic_scaffold_7_pilon.742.4940	average_confidence
evm.model.hic_scaffold_8_pilon.415.4346	partial
evm.model.hic_scaffold_8_pilon.216.9547	partial
evm.model.hic_scaffold_4_pilon.1353.5222	partial
evm.model.hic_scaffold_9_pilon.82.6673	partial
evm.model.hic_scaffold_8_pilon.355.-1	low_confidence
evm.model.hic_scaffold_8_pilon.622.3719	average_confidence
evm.model.hic_scaffold_7_pilon.1159.1979	average_confidence
evm.model.hic_scaffold_9_pilon.1232.4559	partial
evm.model.hic_scaffold_6_pilon.1511.2588	partial
evm.model.hic_scaffold_1_pilon.505.30	average_confidence
evm.model.hic_scaffold_9_pilon.1367.14386	average_confidence
evm.model.hic_scaffold_8_pilon.659.9370	partial
evm.model.hic_scaffold_5_pilon.1279.1500	low_confidence
