OG	group	tree_position	Dcor_Gene	Alus_Gene	Annotation	D1_category	D2_category	GEP	Core D1	Core D2	Dalotia_D1	Aleochara_D1	Dalotia_D2	Aleochara_D2
OG0004154	4358		Dcor_evm.model.hic_scaffold_8_pilon.175	Alus_evm.model.scaffold17990.7	Catenin delta-2	NA	NA	NA	n	n	0	0	0	0
OG0004155	4359		Dcor_evm.model.hic_scaffold_5_pilon.933	Alus_evm.model.scaffold11392.2	Putative ATP-dependent RNA helicase DHX57	NA	NA	NA	n	n	0	0	0	0
OG0004156	4360		Dcor_evm.model.hic_scaffold_5_pilon.388	Alus_evm.model.scaffold09245.11	Ubiquitin carboxyl-terminal hydrolase 8	NA	NA	NA	n	n	0	0	0	0
OG0004157	4361		Dcor_evm.model.hic_scaffold_9_pilon.1833	Alus_evm.model.scaffold01374.1	uncharacterized protein LOC108742522	NA	NA	NA	n	n	0	0	0	0
OG0004158	4362		Dcor_evm.model.hic_scaffold_7_pilon.1184	Alus_evm.model.scaffold11278.5	Insulin-like growth factor 2 mRNA-binding protein 1	NA	NA	NA	n	n	0	0	0	0
OG0004159	4363		Dcor_evm.model.contig_169_pilon.1	Alus_evm.model.scaffold12613.18	PREDICTED: dnaJ homolog subfamily C member 30-like	NA	Alus_enriched	NA	n	n	0	0	0	1
OG0004160	4364		Dcor_evm.model.hic_scaffold_5_pilon.871	Alus_evm.model.scaffold08480.2	TWiK family of potassium channels protein 7	NA	NA	NA	n	n	0	0	0	0
OG0004161	4365		Dcor_evm.model.hic_scaffold_8_pilon.435	Alus_evm.model.scaffold08106.1	UPF0518 protein AGAP011705	NA	NA	NA	n	n	0	0	0	0
OG0004162	4366		Dcor_evm.model.hic_scaffold_9_pilon.1049	Alus_evm.model.scaffold17605.3	TBC1 domain family member 31	NA	NA	NA	n	n	0	0	0	0
OG0004163	4367		Dcor_evm.model.hic_scaffold_8_pilon.136	Alus_evm.model.scaffold08921.2	DNA ligase 4	NA	NA	NA	n	n	0	0	0	0
OG0004164	4368		Dcor_evm.model.hic_scaffold_8_pilon.389	Alus_evm.model.scaffold00842.2	Mitochondrial intermediate peptidase	Dcor_enriched	Dcor_enriched	NA	n	n	1	0	1	0
OG0004165	4369		Dcor_evm.model.hic_scaffold_5_pilon.759	Alus_evm.model.scaffold06257.4	Brain tumor protein	NA	NA	NA	n	n	0	0	0	0
OG0004166	4370		Dcor_evm.model.hic_scaffold_1_pilon.46	Alus_evm.model.scaffold04539.2	Protein tweety	NA	NA	NA	n	n	0	0	0	0
OG0004329	4506	B	Dcor_evm.model.hic_scaffold_9_pilon.1083	Alus_evm.model.scaffold04266.1	Proteasomal ubiquitin receptor ADRM1	NA	enriched	NA	n	y	0	0	1	1
OG0004168	4372		Dcor_evm.model.hic_scaffold_10_pilon.677	Alus_evm.model.scaffold17260.2	Protein neuralized	NA	NA	NA	n	n	0	0	0	0
OG0004169	4373		Dcor_evm.model.hic_scaffold_6_pilon.1637	Alus_evm.model.scaffold07007.1	Kelch domain-containing protein 4	Alus_enriched	Alus_enriched	NA	n	n	0	1	0	1
OG0004170	4374		Dcor_evm.model.hic_scaffold_9_pilon.1098	Alus_evm.model.scaffold13849.1	Integrin alpha-PS4	NA	NA	NA	n	n	0	0	0	0
OG0004171	4375		Dcor_evm.model.hic_scaffold_3_pilon.1108	Alus_evm.model.scaffold01245.7	Armadillo repeat-containing protein 4	NA	NA	NA	n	n	0	0	0	0
OG0004172	4376		Dcor_evm.model.hic_scaffold_7_pilon.1062	Alus_evm.model.scaffold05592.5	Coiled-coil domain-containing protein 28A	Alus_enriched	NA	NA	n	n	0	1	0	0
OG0004173	4377		Dcor_evm.model.hic_scaffold_9_pilon.363	Alus_evm.model.scaffold02041.16	Protein CLP1 homolog	Alus_enriched	NA	NA	n	n	0	1	0	0
OG0004175	4378		Dcor_evm.model.hic_scaffold_6_pilon.95	Alus_evm.model.scaffold14952.4	Serine/threonine-protein kinase PRP4 homolog	NA	NA	NA	n	n	0	0	0	0
OG0004176	4379		Dcor_evm.model.hic_scaffold_2_pilon.668	Alus_evm.model.scaffold09293.6	Microtubule-associated proteins 1A/1B light chain 3C-like Protein	NA	NA	NA	n	n	0	0	0	0
OG0004177	4380		Dcor_evm.model.hic_scaffold_13_pilon.59	Alus_evm.model.scaffold11136.5	PREDICTED: uncharacterized protein LOC108562901	Dcor_enriched	NA	NA	n	n	1	0	0	0
OG0004178	4381		Dcor_evm.model.hic_scaffold_7_pilon.495	Alus_evm.model.scaffold15797.1	Cyclic nucleotide-gated olfactory channel	NA	NA	NA	n	n	0	0	0	0
OG0004619	4766	B	Dcor_evm.model.hic_scaffold_2_pilon.575	Alus_evm.model.scaffold12498.3	Lysophospholipid acyltransferase 5	Dcor_enriched	enriched	NA	n	y	1	0	1	1
OG0004443	4612	B	Dcor_evm.model.hic_scaffold_7_pilon.1420	Alus_evm.model.scaffold00057.5	Translocation protein SEC63 homolog	NA	enriched	NA	n	y	0	0	1	1
OG0004182	4384		Dcor_evm.model.hic_scaffold_6_pilon.1005	Alus_evm.model.scaffold08044.1	Caspase-1	NA	NA	NA	n	n	0	0	0	0
OG0004183	4385		Dcor_evm.model.hic_scaffold_3_pilon.97	Alus_evm.model.scaffold06286.2	RNA polymerase I-specific transcription initiation factor RRN3	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004184	4386		Dcor_evm.model.hic_scaffold_3_pilon.261	Alus_evm.model.scaffold17876.16	Retinol dehydrogenase 13	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004185	4387		Dcor_evm.model.hic_scaffold_7_pilon.753	Alus_evm.model.scaffold17718.8	Sodium/potassium-transporting ATPase subunit beta-2	NA	NA	GEP9	n	n	0	0	0	0
OG0004186	4388		Dcor_evm.model.hic_scaffold_6_pilon.408	Alus_evm.model.scaffold01625.2	"Alanine--glyoxylate aminotransferase 2, mitochondrial"	NA	NA	NA	n	n	0	0	0	0
OG0004187	4389		Dcor_evm.model.hic_scaffold_3_pilon.1088	Alus_evm.model.scaffold04470.6	Mitochondrial enolase superfamily member 1	NA	NA	NA	n	n	0	0	0	0
OG0004188	4390		Dcor_evm.model.hic_scaffold_8_pilon.709	Alus_evm.model.scaffold13847.1	"Glutaminase kidney isoform, mitochondrial"	NA	NA	NA	n	n	0	0	0	0
OG0004189	4391		Dcor_evm.model.hic_scaffold_7_pilon.87	Alus_evm.model.scaffold07869.2	Kinesin-associated protein 3	Dcor_enriched	Dcor_enriched	NA	n	n	1	0	1	0
OG0004191	4392		Dcor_evm.model.hic_scaffold_7_pilon.379	Alus_evm.model.scaffold06760.2	PREDICTED: uncharacterized protein LOC108562631	NA	NA	NA	n	n	0	0	0	0
OG0004192	4393		Dcor_evm.model.hic_scaffold_5_pilon.48	Alus_evm.model.scaffold01010.14	Hyaluronidase	NA	NA	NA	n	n	0	0	0	0
OG0004193	4394		Dcor_evm.model.hic_scaffold_9_pilon.678	Alus_evm.model.scaffold17202.4	uncharacterized protein LOC113386201	NA	NA	NA	n	n	0	0	0	0
OG0004194	4395		Dcor_evm.model.hic_scaffold_6_pilon.1354	Alus_evm.model.scaffold09508.2	PREDICTED: zinc finger protein on ecdysone puffs-like isoform X1	NA	NA	NA	n	n	0	0	0	0
OG0004195	4396		Dcor_evm.model.contig_49_pilon.26	Alus_evm.model.scaffold13519.3	hypothetical protein	NA	NA	NA	n	n	0	0	0	0
OG0004196	4397		Dcor_evm.model.hic_scaffold_7_pilon.569	Alus_evm.model.scaffold18082.3	Acidic repeat-containing protein	NA	NA	NA	n	n	0	0	0	0
OG0004197	4398		Dcor_evm.model.hic_scaffold_9_pilon.1892	Alus_evm.model.scaffold08047.1	Zinc finger protein ZPR1	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004498	4653	B	Dcor_evm.model.hic_scaffold_9_pilon.361	Alus_evm.model.scaffold02041.15	26S proteasome regulatory subunit 6A-B	NA	enriched	NA	n	y	0	0	1	1
OG0004199	4400		Dcor_evm.model.hic_scaffold_10_pilon.1063	Alus_evm.model.scaffold13667.1	Putative serine/threonine-protein kinase haspin homolog-like Protein	NA	NA	GEP17	n	n	0	0	0	0
OG0004200	4401		Dcor_evm.model.hic_scaffold_3_pilon.480	Alus_evm.model.scaffold10931.1	Serine/threonine-protein kinase PITSLRE	NA	NA	NA	n	n	0	0	0	0
OG0004201	4402		Dcor_evm.model.hic_scaffold_10_pilon.860	Alus_evm.model.scaffold13467.1	Protein sickie	NA	NA	NA	n	n	0	0	0	0
OG0004202	4403		Dcor_evm.model.hic_scaffold_3_pilon.1034	Alus_evm.model.scaffold14878.1	Nck-associated protein 5	NA	NA	NA	n	n	0	0	0	0
OG0004203	4404		Dcor_evm.model.hic_scaffold_7_pilon.307	Alus_evm.model.scaffold02615.2	"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial"	NA	NA	NA	n	n	0	0	0	0
OG0004204	4405		Dcor_evm.model.hic_scaffold_9_pilon.841	Alus_evm.model.scaffold01433.22	PREDICTED: uncharacterized protein LOC108560594 isoform X1	NA	NA	NA	n	n	0	0	0	0
OG0004205	4406		Dcor_evm.model.hic_scaffold_3_pilon.1129	Alus_evm.model.scaffold10113.4	FACT complex subunit Ssrp1	NA	NA	NA	n	n	0	0	0	0
OG0004206	4407		Dcor_evm.model.hic_scaffold_3_pilon.1354	Alus_evm.model.scaffold09304.5	Inhibitor of nuclear factor kappa-B kinase subunit beta	NA	NA	NA	n	n	0	0	0	0
OG0004208	4408		Dcor_evm.model.hic_scaffold_10_pilon.903	Alus_evm.model.scaffold17108.15	Splicing factor 3A subunit 1	NA	Alus_enriched	NA	n	n	0	0	0	1
OG0004209	4409		Dcor_evm.model.hic_scaffold_9_pilon.84	Alus_evm.model.scaffold08952.3	Adenine phosphoribosyltransferase	NA	NA	NA	n	n	0	0	0	0
OG0004211	4410		Dcor_evm.model.hic_scaffold_4_pilon.340	Alus_evm.model.scaffold06989.1	RNA polymerase-associated protein CTR9 homolog	NA	NA	NA	n	n	0	0	0	0
OG0004213	4411		Dcor_evm.model.hic_scaffold_7_pilon.1098	Alus_evm.model.scaffold06751.1	PREDICTED: uncharacterized protein LOC108562896	NA	NA	NA	n	n	0	0	0	0
OG0004215	4412		Dcor_evm.model.hic_scaffold_2_pilon.15	Alus_evm.model.scaffold17256.1	uncharacterized protein LUCCR_76800	NA	NA	NA	n	n	0	0	0	0
OG0004216	4413		Dcor_evm.model.hic_scaffold_5_pilon.1135	Alus_evm.model.scaffold00684.1	NEDD8 ultimate buster 1	Alus_enriched	Alus_enriched	NA	n	n	0	1	0	1
OG0004217	4414		Dcor_evm.model.hic_scaffold_8_pilon.692	Alus_evm.model.scaffold18338.1	"PREDICTED: ATPase inhibitor mai-2, mitochondrial-like"	Alus_enriched	Alus_enriched	NA	n	n	0	1	0	1
OG0004219	4415		Dcor_evm.model.hic_scaffold_5_pilon.28	Alus_evm.model.scaffold09050.8	Polyprenol reductase	Dcor_enriched	Dcor_enriched	NA	n	n	1	0	1	0
OG0004221	4416		Dcor_evm.model.hic_scaffold_1_pilon.1078	Alus_evm.model.scaffold01154.10	hypothetical protein D910_01844	NA	NA	NA	n	n	0	0	0	0
OG0004222	4417		Dcor_evm.model.hic_scaffold_4_pilon.1138	Alus_evm.model.scaffold06315.9	NEDD4-binding protein 2-like 1	NA	NA	NA	n	n	0	0	0	0
OG0004223	4418		Dcor_evm.model.hic_scaffold_5_pilon.2	Alus_evm.model.scaffold07665.1	hypothetical protein	NA	NA	NA	n	n	0	0	0	0
OG0004225	4419		Dcor_evm.model.hic_scaffold_4_pilon.1336	Alus_evm.model.scaffold00999.2	PREDICTED: turripeptide Pal9.2	NA	NA	NA	n	n	0	0	0	0
OG0004232	4420		Dcor_evm.model.hic_scaffold_6_pilon.4	Alus_evm.model.scaffold06993.1	Adenylate cyclase type 9	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004233	4421		Dcor_evm.model.hic_scaffold_3_pilon.41	Alus_evm.model.scaffold07288.2	PREDICTED: prolyl 3-hydroxylase sudestada1	NA	NA	NA	n	n	0	0	0	0
OG0004234	4422		Dcor_evm.model.hic_scaffold_64_pilon.47	Alus_evm.model.scaffold03342.15	Protein disulfide-isomerase	NA	NA	GEP17	n	n	0	0	0	0
OG0004235	4423		Dcor_evm.model.hic_scaffold_7_pilon.302	Alus_evm.model.scaffold01590.12	"PREDICTED: uncharacterized protein LOC108569380, partial"	NA	NA	NA	n	n	0	0	0	0
OG0004236	4424		Dcor_evm.model.hic_scaffold_10_pilon.745	Alus_evm.model.scaffold04647.1	Synaptic vesicular amine transporter	NA	NA	NA	n	n	0	0	0	0
OG0004237	4425		Dcor_evm.model.hic_scaffold_2_pilon.769	Alus_evm.model.scaffold05569.9	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 	NA	NA	NA	n	n	0	0	0	0
OG0004238	4426		Dcor_evm.model.hic_scaffold_6_pilon.161	Alus_evm.model.scaffold12426.2	Sulfhydryl oxidase 2	NA	NA	NA	n	n	0	0	0	0
OG0004239	4427		Dcor_evm.model.hic_scaffold_8_pilon.715	Alus_evm.model.scaffold16403.4	Histone demethylase UTY	NA	NA	NA	n	n	0	0	0	0
OG0004240	4428		Dcor_evm.model.hic_scaffold_4_pilon.151	Alus_evm.model.scaffold02212.2	PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC108558553	NA	NA	NA	n	n	0	0	0	0
OG0004241	4429		Dcor_evm.model.hic_scaffold_7_pilon.1066	Alus_evm.model.scaffold05739.1	PREDICTED: uncharacterized protein LOC108556932	NA	NA	NA	n	n	0	0	0	0
OG0004242	4430		Dcor_evm.model.hic_scaffold_4_pilon.374	Alus_evm.model.scaffold02881.3	Probable methyltransferase TARBP1	NA	NA	NA	n	n	0	0	0	0
OG0004243	4431		Dcor_evm.model.hic_scaffold_5_pilon.804	Alus_evm.model.scaffold11209.3	Nuclear factor related to kappa-B-binding protein	NA	NA	NA	n	n	0	0	0	0
OG0004244	4432		Dcor_evm.model.hic_scaffold_25_pilon.6	Alus_evm.model.scaffold07493.6	Transmembrane 9 superfamily member 4	Dcor_enriched	NA	NA	n	n	1	0	0	0
OG0004245	4433		Dcor_evm.model.hic_scaffold_3_pilon.992	Alus_evm.model.scaffold00116.9	ADP-ribose glycohydrolase MACROD2	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004246	4434		Dcor_evm.model.hic_scaffold_5_pilon.1050	Alus_evm.model.scaffold02995.3	Menin	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004248	4435		Dcor_evm.model.hic_scaffold_4_pilon.319	Alus_evm.model.scaffold06770.1	hypothetical protein	NA	NA	NA	n	n	0	0	0	0
OG0004250	4436		Dcor_evm.model.hic_scaffold_5_pilon.1012	Alus_evm.model.scaffold11659.3	Protein lethal(2)denticleless	NA	NA	NA	n	n	0	0	0	0
OG0004251	4437		Dcor_evm.model.hic_scaffold_10_pilon.377	Alus_evm.model.scaffold05045.4	Tubulin-folding cofactor B	NA	NA	NA	n	n	0	0	0	0
OG0004252	4438		Dcor_evm.model.hic_scaffold_3_pilon.562	Alus_evm.model.scaffold09819.1	Nuclear pore complex protein Nup107	Alus_enriched	NA	NA	n	n	0	1	0	0
OG0004253	4439		Dcor_evm.model.hic_scaffold_3_pilon.1406	Alus_evm.model.scaffold08635.4	"Protein Skeletor, isoforms D/E"	NA	NA	NA	n	n	0	0	0	0
OG0004254	4440		Dcor_evm.model.hic_scaffold_4_pilon.280	Alus_evm.model.scaffold03656.2	Lipid storage droplets surface-binding protein 1	NA	NA	NA	n	n	0	0	0	0
OG0004255	4441		Dcor_evm.model.hic_scaffold_10_pilon.1403	Alus_evm.model.scaffold01415.7	Glutathione hydrolase 7	NA	NA	NA	n	n	0	0	0	0
OG0004256	4442		Dcor_evm.model.hic_scaffold_6_pilon.894	Alus_evm.model.scaffold08320.1	Alanine aminotransferase 2-like 	NA	NA	NA	n	n	0	0	0	0
OG0004257	4443		Dcor_evm.model.hic_scaffold_5_pilon.956	Alus_evm.model.scaffold00273.5	Protein king tubby	NA	NA	NA	n	n	0	0	0	0
OG0004258	4444		Dcor_evm.model.hic_scaffold_5_pilon.562	Alus_evm.model.scaffold01989.2	WD repeat-containing and planar cell polarity effector protein fritz homolog	NA	NA	NA	n	n	0	0	0	0
OG0004261	4445		Dcor_evm.model.hic_scaffold_6_pilon.403	Alus_evm.model.scaffold04041.1	Sodium-dependent neutral amino acid transporter B(0)AT2	NA	NA	NA	n	n	0	0	0	0
OG0004262	4446		Dcor_evm.model.hic_scaffold_15_pilon.43	Alus_evm.model.scaffold12026.2	hypothetical protein	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004263	4447		Dcor_evm.model.hic_scaffold_3_pilon.86	Alus_evm.model.scaffold17953.13	Spermatogenesis associated 6-like protein	NA	NA	NA	n	n	0	0	0	0
OG0004264	4448		Dcor_evm.model.hic_scaffold_14_pilon.69	Alus_evm.model.scaffold02160.2	Cyclin-dependent kinase 20	NA	NA	NA	n	n	0	0	0	0
OG0004265	4449		Dcor_evm.model.hic_scaffold_14_pilon.28	Alus_evm.model.scaffold17840.1	uncharacterized protein LOC108917509	NA	NA	NA	n	n	0	0	0	0
OG0004266	4450		Dcor_evm.model.hic_scaffold_9_pilon.440	Alus_evm.model.scaffold11459.1	Sister chromatid cohesion protein PDS5 homolog B-B	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004267	4451		Dcor_evm.model.hic_scaffold_14_pilon.5	Alus_evm.model.scaffold06646.1	Solute carrier family 35 member F5	NA	Alus_enriched	NA	n	n	0	0	0	1
OG0004268	4452		Dcor_evm.model.hic_scaffold_9_pilon.18	Alus_evm.model.scaffold01251.3	Periodic tryptophan protein 2 homolog	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004270	4454		Dcor_evm.model.hic_scaffold_7_pilon.1357	Alus_evm.model.scaffold04101.5	Enteropeptidase	NA	NA	GEP9	n	n	0	0	0	0
OG0004271	4455		Dcor_evm.model.hic_scaffold_3_pilon.1119	Alus_evm.model.scaffold12812.6	RUS1 family protein C16orf58 homolog	NA	NA	NA	n	n	0	0	0	0
OG0004531	4684	B	Dcor_evm.model.hic_scaffold_1_pilon.363	Alus_evm.model.scaffold16524.11	Guanine nucleotide-binding protein subunit beta-like protein	NA	enriched	NA	n	y	0	0	1	1
OG0004535	4688	B	Dcor_evm.model.hic_scaffold_10_pilon.508	Alus_evm.model.scaffold11337.1	hypothetical protein	NA	enriched	NA	n	y	0	0	1	1
OG0004275	4458		Dcor_evm.model.hic_scaffold_6_pilon.311	Alus_evm.model.scaffold07548.2	Caskin-2	NA	NA	NA	n	n	0	0	0	0
OG0004276	4459		Dcor_evm.model.hic_scaffold_10_pilon.123	Alus_evm.model.scaffold17511.12	Dynein regulatory complex subunit 5	NA	NA	NA	n	n	0	0	0	0
OG0004277	4460		Dcor_evm.model.hic_scaffold_1_pilon.873	Alus_evm.model.scaffold03296.6	Eukaryotic translation initiation factor 5A	NA	Alus_enriched	NA	n	n	0	0	0	1
OG0004278	4461		Dcor_evm.model.hic_scaffold_39_pilon.3	Alus_evm.model.scaffold06124.2	Ribosomal RNA processing protein 1 homolog	NA	NA	NA	n	n	0	0	0	0
OG0004279	4462		Dcor_evm.model.hic_scaffold_5_pilon.1062	Alus_evm.model.scaffold05171.1	Paired box protein Pax-6	NA	NA	NA	n	n	0	0	0	0
OG0004280	4463		Dcor_evm.model.hic_scaffold_5_pilon.1253	Alus_evm.model.scaffold10782.2	Striatin-3	NA	NA	NA	n	n	0	0	0	0
OG0004281	4464		Dcor_evm.model.hic_scaffold_5_pilon.1256	Alus_evm.model.scaffold10782.6	Protein sly1 homolog	Alus_enriched	Dcor_enriched	NA	n	n	0	1	1	0
OG0004283	4465		Dcor_evm.model.hic_scaffold_8_pilon.303	Alus_evm.model.scaffold16309.1	Small G protein signaling modulator 3 homolog	NA	NA	GEP17	n	n	0	0	0	0
OG0004284	4466		Dcor_evm.model.hic_scaffold_5_pilon.370	Alus_evm.model.scaffold07769.6	Exocyst complex component 2	NA	NA	NA	n	n	0	0	0	0
OG0004285	4467		Dcor_evm.model.hic_scaffold_4_pilon.967	Alus_evm.model.scaffold04249.2	Valacyclovir hydrolase	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004286	4468		Dcor_evm.model.hic_scaffold_8_pilon.28	Alus_evm.model.scaffold13825.3	Rab11 family-interacting protein 1	Dcor_enriched	NA	GEP9	n	n	1	0	0	0
OG0004287	4469		Dcor_evm.model.hic_scaffold_1_pilon.326	Alus_evm.model.scaffold03597.19	Activating signal cointegrator 1 complex subunit 2	NA	Alus_enriched	NA	n	n	0	0	0	1
OG0004289	4470		Dcor_evm.model.hic_scaffold_8_pilon.35	Alus_evm.model.scaffold14921.1	PREDICTED: kinesin-like protein KIF21A isoform X2	NA	NA	NA	n	n	0	0	0	0
OG0004290	4471		Dcor_evm.model.hic_scaffold_3_pilon.1127	Alus_evm.model.scaffold10113.3	Ribosome biogenesis protein BRX1 homolog	NA	NA	NA	n	n	0	0	0	0
OG0004292	4472		Dcor_evm.model.contig_118_pilon.1	Alus_evm.model.scaffold12613.7	PREDICTED: Meckel syndrome type 1 protein-like	NA	NA	NA	n	n	0	0	0	0
OG0004293	4473		Dcor_evm.model.hic_scaffold_6_pilon.1517	Alus_evm.model.scaffold09288.8	Probable helicase with zinc finger domain	NA	NA	NA	n	n	0	0	0	0
OG0004294	4474		Dcor_evm.model.hic_scaffold_3_pilon.1192	Alus_evm.model.scaffold04864.1	Kinesin heavy chain	NA	NA	NA	n	n	0	0	0	0
OG0004295	4475		Dcor_evm.model.hic_scaffold_5_pilon.167	Alus_evm.model.scaffold14526.4	PREDICTED: RING finger protein PFF0165c	NA	NA	NA	n	n	0	0	0	0
OG0004296	4476		Dcor_evm.model.hic_scaffold_5_pilon.76	Alus_evm.model.scaffold05785.6	Palmitoyltransferase Hip14	NA	NA	NA	n	n	0	0	0	0
OG0004298	4477		Dcor_evm.model.hic_scaffold_2_pilon.425	Alus_evm.model.scaffold02287.4	Transmembrane protein 53-A	NA	Alus_enriched	NA	n	n	0	0	0	1
OG0004300	4478		Dcor_evm.model.hic_scaffold_3_pilon.524	Alus_evm.model.scaffold04952.1	DnaJ homolog subfamily B member 2	NA	NA	NA	n	n	0	0	0	0
OG0004301	4479		Dcor_evm.model.hic_scaffold_6_pilon.898	Alus_evm.model.scaffold00249.1	Limbic system-associated membrane protein	NA	NA	NA	n	n	0	0	0	0
OG0004302	4480		Dcor_evm.model.hic_scaffold_3_pilon.1404	Alus_evm.model.scaffold07949.1	DDB1- and CUL4-associated factor 10 homolog	NA	NA	GEP9	n	n	0	0	0	0
OG0004303	4481		Dcor_evm.model.hic_scaffold_3_pilon.749	Alus_evm.model.scaffold08115.16	Serine/threonine-protein kinase STK11	NA	NA	NA	n	n	0	0	0	0
OG0004304	4482		Dcor_evm.model.hic_scaffold_9_pilon.543	Alus_evm.model.scaffold03925.5	Polyadenylate-binding protein 2	Alus_enriched	Alus_enriched	NA	n	n	0	1	0	1
OG0004305	4483		Dcor_evm.model.hic_scaffold_2_pilon.45	Alus_evm.model.scaffold04022.2	SH2B adapter protein 2	NA	NA	NA	n	n	0	0	0	0
OG0004306	4484		Dcor_evm.model.hic_scaffold_10_pilon.666	Alus_evm.model.scaffold12560.5	Carbonic anhydrase 2	Alus_enriched	Alus_enriched	NA	n	n	0	1	0	1
OG0004307	4485		Dcor_evm.model.hic_scaffold_10_pilon.650	Alus_evm.model.scaffold05051.3	Protein AF-9	NA	NA	NA	n	n	0	0	0	0
OG0004308	4486		Dcor_evm.model.hic_scaffold_9_pilon.1672	Alus_evm.model.scaffold05440.5	PREDICTED: ras-responsive element-binding protein 1-like isoform X1	Dcor_enriched	NA	GEP9	n	n	1	0	0	0
OG0004309	4487		Dcor_evm.model.hic_scaffold_16_pilon.228	Alus_evm.model.scaffold07173.1	PREDICTED: uncharacterized protein LOC108566267	NA	NA	NA	n	n	0	0	0	0
OG0004559	4710	B	Dcor_evm.model.hic_scaffold_4_pilon.1069	Alus_evm.model.scaffold18147.3	Mitochondrial pyruvate carrier 2	NA	enriched	GEP9	n	y	0	0	1	1
OG0004311	4489		Dcor_evm.model.hic_scaffold_1_pilon.60	Alus_evm.model.scaffold12452.4	PI-PLC X domain-containing protein 3	NA	NA	NA	n	n	0	0	0	0
OG0004312	4490		Dcor_evm.model.hic_scaffold_1_pilon.552	Alus_evm.model.scaffold13861.2	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 homolog	NA	NA	NA	n	n	0	0	0	0
OG0004313	4491		Dcor_evm.model.hic_scaffold_9_pilon.366	Alus_evm.model.scaffold06646.6	Protein DEK	NA	NA	NA	n	n	0	0	0	0
OG0004314	4493		Dcor_evm.model.hic_scaffold_16_pilon.173	Alus_evm.model.scaffold05585.1	hypothetical protein	NA	NA	NA	n	n	0	0	0	0
OG0004314	4492		Dcor_evm.model.hic_scaffold_16_pilon.174	Alus_evm.model.scaffold05585.2	"PREDICTED: keratin, type I cytoskeletal 9-like"	NA	NA	NA	n	n	0	0	0	0
OG0004316	4495		Dcor_evm.model.hic_scaffold_8_pilon.87	Alus_evm.model.scaffold08286.4	Inosine-5'-monophosphate dehydrogenase	NA	NA	NA	n	n	0	0	0	0
OG0004317	4496		Dcor_evm.model.hic_scaffold_7_pilon.994	Alus_evm.model.scaffold13198.1	PREDICTED: uncharacterized protein LOC108557701	NA	Alus_enriched	NA	n	n	0	0	0	1
OG0004318	4497		Dcor_evm.model.hic_scaffold_41_pilon.30	Alus_evm.model.scaffold11245.1	Pre-rRNA-processing protein TSR1 homolog	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004319	4498		Dcor_evm.model.hic_scaffold_4_pilon.911	Alus_evm.model.scaffold17051.3	Cell division cycle and apoptosis regulator protein 1	NA	NA	NA	n	n	0	0	0	0
OG0004321	4499		Dcor_evm.model.hic_scaffold_9_pilon.1633	Alus_evm.model.scaffold09124.7	PREDICTED: uncharacterized protein LOC108560522	NA	NA	NA	n	n	0	0	0	0
OG0000983	1594	B	Dcor_evm.model.hic_scaffold_2_pilon.585	Alus_evm.model.scaffold13455.25	Serine hydrolase-like protein	Alus_enriched	enriched	GEP9	n	y	0	1	1	1
OG0004323	4501		Dcor_evm.model.hic_scaffold_1_pilon.936	Alus_evm.model.scaffold07976.4	Vacuolar protein sorting-associated protein 11 homolog	NA	NA	NA	n	n	0	0	0	0
OG0004324	4502		Dcor_evm.model.hic_scaffold_5_pilon.368	Alus_evm.model.scaffold09175.1	Solute carrier organic anion transporter family member 3A1 	NA	NA	NA	n	n	0	0	0	0
OG0004325	4503		Dcor_evm.model.hic_scaffold_8_pilon.804	Alus_evm.model.scaffold08092.4	Cytoplasmic FMR1-interacting protein	NA	NA	NA	n	n	0	0	0	0
OG0004327	4504		Dcor_evm.model.hic_scaffold_5_pilon.714	Alus_evm.model.scaffold13475.2	PREDICTED: ikaros family zinc finger protein	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0004328	4505		Dcor_evm.model.hic_scaffold_1_pilon.682	Alus_evm.model.scaffold15003.4	Pumilio homolog 3	NA	NA	NA	n	n	0	0	0	0
OG0004594	4742	B	Dcor_evm.model.hic_scaffold_5_pilon.920	Alus_evm.model.scaffold01793.3	PREDICTED: delta-like protein C	NA	enriched	NA	n	y	0	0	1	1
OG0004330	4507		Dcor_evm.model.hic_scaffold_8_pilon.112	Alus_evm.model.scaffold13479.1	Nucleolar transcription factor 1	NA	NA	NA	n	n	0	0	0	0
